,region,hazard,rp,hhid,helped_cat,affected_cat,pcwgt,pcexp,pcsoc,c,pov_line,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dc_pre_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
53,ARMM,PF,50,153829114,not_helped,na,1003.5377721638869,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,9.2437888946826e-06,0.0,0.0,0.007670881220212438,0.0,0.007670881220212438,4,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,30380.94,30381.43,0.0,1.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0
54,ARMM,PF,100,153829114,helped,a,6.515993869987477,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.7350000000000004,93686,7779,101465.0,2.0857933032716765e-05,2008.1134325330945,0.7350000000000004,93043.84166329015,2008.1134325330945,95051.95509582324,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0033177029178296253,-1,0.0,0.0,91069.69,28198.15,30382.29,37070.0,1.281,651595.0832242738,25814.4,23844.55,1969.85,93705.31,37070.0,1078.51,37070.0
55,ARMM,PF,100,153829114,not_helped,na,999.9445061300127,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,2.0857933032716765e-05,0.0,0.0,0.017311793076284734,0.0,0.017311793076284734,4,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,30380.94,30382.46,0.0,1.0,0.0,0.02,0.02,0.0,0.02,0.0,0.0,0.0
56,ARMM,PF,200,153829114,helped,a,10.20971760578067,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.9150000000000006,70876,7626,78502.0,3.2478570576980896e-05,1968.6171791357988,0.9150000000000006,83147.88366834332,1968.6171791357988,85116.50084747911,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0022747241760755,-1,0.0,0.0,68420.45,28174.929999999997,30383.68,26386.0,1.28,787353.7695846463,19907.7,17976.6,1931.1,83625.92,26386.0,1088.77,26386.0
57,ARMM,PF,200,153829114,not_helped,na,996.2507823942193,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,3.2478570576980896e-05,0.0,0.0,0.02696385483520615,0.0,0.02696385483520615,4,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,30380.94,30383.93,0.0,1.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0
58,ARMM,PF,250,153829114,helped,a,11.95673509083247,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.9950000000000008,57415,6462,63877.0,3.8261867862760326e-05,1668.1358787799018,0.9950000000000008,71949.37760755708,1668.1358787799018,73617.51348633697,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.001479140914946954,-1,0.0,0.0,55255.21,28278.589999999997,30384.36,17668.0,1.434,749252.147697755,16176.36,14540.01,1636.35,72219.49,17668.0,1037.83,17668.0
59,ARMM,PF,250,153829114,not_helped,na,994.5037649091676,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,3.8261867862760326e-05,0.0,0.0,0.0317656894921975,0.0,0.0317656894921975,4,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,30380.94,30384.61,0.0,1.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0
60,ARMM,PF,500,153829114,helped,a,19.64269929824978,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.7850000000000005,79906,10458,90364.0,6.212050936796611e-05,2699.6850851563313,0.7850000000000005,83353.63167561711,2699.6850851563313,86053.31676077345,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.002630218537738864,-1,0.0,0.0,77525.0,28275.34,30387.1,30119.0,1.337,1747516.8120400882,22966.02,20317.78,2648.24,84750.62,30119.0,1040.34,30119.0
61,ARMM,PF,500,153829114,not_helped,na,986.8178007017502,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,6.212050936796611e-05,0.0,0.0,0.05158434706533377,0.0,0.05158434706533377,4,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,30380.94,30387.76,0.0,1.0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.0
62,ARMM,PF,1000,153829114,helped,a,27.450267658409636,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.8450000000000005,73049,10826,83875.0,8.750796950110552e-05,2794.682609667474,0.8450000000000005,80583.74443589439,2794.682609667474,83378.42704556187,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.00230248228142108,-1,0.0,0.0,70708.65000000001,28247.969999999998,30390.7,26681.0,1.348,2264344.974006167,21294.23,18552.8,2741.43,82023.79,26681.0,1053.54,26681.0
63,ARMM,PF,1000,153829114,not_helped,na,979.0102323415904,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,8.750796950110552e-05,0.0,0.0,0.07267498550053104,0.0,0.07267498550053104,4,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,30380.94,30391.65,0.0,1.0,0.0,0.07,0.07,0.0,0.07,0.0,0.0,0.0
64,ARMM,PF,2000,153829114,helped,a,53.851622208782615,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.5550000000000003,122364,28260,150624.0,0.00017052227691534405,7295.190333382857,0.5550000000000003,99499.87119712931,7295.190333382857,106795.06153051216,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0049565632073005,-1,0.0,0.0,119774.75,28326.97,30406.44,52330.0,1.285,8012255.094140716,38408.03,31251.86,7156.17,105597.69,52330.0,1015.51,52330.0
65,ARMM,PF,2000,153829114,not_helped,na,952.6088777912174,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,0.00017052227691534405,0.0,0.0,0.14171538618202686,0.0,0.14171538618202686,4,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,30380.94,30411.31,0.0,1.0,0.0,0.14,0.14,0.0,0.14,0.0,0.0,0.0
66,ARMM,SS,1,153829114,helped,a,1.0064605e-05,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.8450000000000005,87749,0,87749.0,3.182486381934313e-11,0.0,0.8450000000000005,96799.90983244017,0.0,96799.90983244017,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.003094201797114756,-1,0.0,0.0,84937.68,28053.66,30380.94,34848.0,1.209,0.8688964723995,22286.19,22286.19,0.0,95236.65,34848.0,1148.7,34848.0
67,ARMM,SS,1,153829114,not_helped,na,1006.460489935395,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,3.182486381934313e-11,0.0,0.0,2.6393272212876004e-08,0.0,2.6393272212876004e-08,4,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,30380.94,30380.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,ARMM,SS,10,153829114,helped,a,1.0064605e-05,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.6150000000000003,133276,0,133276.0,3.202245770634824e-11,0.0,0.6150000000000003,116369.33259988272,0.0,116369.33259988272,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.005363549678696032,-1,0.0,0.0,130154.57,28101.78,30380.94,55857.0,1.193,1.3255692687142002,33999.31,33999.31,0.0,114998.52,55857.0,1126.45,55857.0
69,ARMM,SS,10,153829114,not_helped,na,1006.460489935395,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,3.202245770634824e-11,0.0,0.0,2.65557081740056e-08,0.0,2.65557081740056e-08,4,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,30380.94,30380.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,ARMM,SS,25,153829114,helped,a,1.0064605e-05,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.6450000000000004,120581,0,120581.0,3.2121871032087075e-11,0.0,0.6450000000000004,108902.18114969542,0.0,108902.18114969542,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.004704451405178859,-1,0.0,0.0,117620.84,28166.49,30380.94,50095.0,1.204,1.1986111205706,30742.99,30742.99,0.0,107557.15,50095.0,1094.35,50095.0
71,ARMM,SS,25,153829114,not_helped,na,1006.460489935395,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,3.2121871032087075e-11,0.0,0.0,2.6637489364782087e-08,0.0,2.6637489364782087e-08,4,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,30380.94,30380.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,ARMM,SS,30,153829114,helped,a,1.0064605e-05,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.6850000000000004,115341,0,115341.0,3.222689032131298e-11,0.0,0.6850000000000004,108783.33900719989,0.0,108783.33900719989,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0044572261991209245,-1,0.0,0.0,112336.18999999999,28088.26,30380.94,47865.0,1.199,1.1456407018713999,29384.36,29384.36,0.0,107357.01,47865.0,1132.69,47865.0
73,ARMM,SS,30,153829114,not_helped,na,1006.460489935395,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,3.222689032131298e-11,0.0,0.0,2.6724952934102796e-08,0.0,2.6724952934102796e-08,4,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,30380.94,30380.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,ARMM,SS,50,153829114,helped,a,1.0064605e-05,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.6150000000000003,132209,0,132209.0,3.202533707378723e-11,0.0,0.6150000000000003,115437.68640788982,0.0,115437.68640788982,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.005311336188009444,-1,0.0,0.0,129112.56,28120.03,30380.94,55410.0,1.193,1.31495684726405,33727.12,33727.12,0.0,114077.86,55410.0,1117.43,55410.0
75,ARMM,SS,50,153829114,not_helped,na,1006.460489935395,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,3.202533707378723e-11,0.0,0.0,2.6558404083307446e-08,0.0,2.6558404083307446e-08,4,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,30380.94,30380.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,ARMM,SS,100,153829114,helped,a,1.0064605e-05,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.6150000000000003,127562,0,127562.0,3.2043709588709304e-11,0.0,0.6150000000000003,111380.17951548961,0.0,111380.17951548961,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.004958725394859661,-1,0.0,0.0,124574.40000000001,28156.589999999997,30380.94,52349.0,1.228,1.2687375643067502,32541.65,32541.65,0.0,110068.15,52349.0,1099.61,52349.0
77,ARMM,SS,100,153829114,not_helped,na,1006.460489935395,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,3.2043709588709304e-11,0.0,0.0,2.657328229443343e-08,0.0,2.657328229443343e-08,4,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,30380.94,30380.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,ARMM,SS,200,153829114,helped,a,1.0064605e-05,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.7350000000000004,103606,0,103606.0,3.210726043956748e-11,0.0,0.7350000000000004,102895.82718617191,0.0,102895.82718617191,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0038464139606157665,-1,0.0,0.0,100712.67,28097.12,30380.94,42187.0,1.213,1.02809024195945,26369.32,26369.32,0.0,101448.9,42187.0,1128.07,42187.0
79,ARMM,SS,200,153829114,not_helped,na,1006.460489935395,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,3.210726043956748e-11,0.0,0.0,2.662511508524004e-08,0.0,2.662511508524004e-08,4,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,30380.94,30380.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,ARMM,SS,250,153829114,helped,a,1.0064605e-05,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.6450000000000004,125743,0,125743.0,3.196288715648581e-11,0.0,0.6450000000000004,113564.21794732168,0.0,113564.21794732168,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.005075964898300872,-1,0.0,0.0,122656.12,28115.449999999997,30380.94,53375.0,1.171,1.24992299301185,32059.08,32059.08,0.0,112161.61,53375.0,1119.32,53375.0
81,ARMM,SS,250,153829114,not_helped,na,1006.460489935395,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,3.196288715648581e-11,0.0,0.0,2.6507020451274974e-08,0.0,2.6507020451274974e-08,4,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,30380.94,30380.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,ARMM,SS,500,153829114,helped,a,1.0064605e-05,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.9950000000000008,67221,0,67221.0,3.201304766641591e-11,0.0,0.9950000000000008,84237.69009557963,0.0,84237.69009557963,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0020141393427995286,-1,0.0,0.0,64692.340000000004,28105.17,30380.94,23587.0,1.279,0.6637058476527501,17023.29,17023.29,0.0,82638.12,23587.0,1122.62,23587.0
83,ARMM,SS,500,153829114,not_helped,na,1006.460489935395,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,3.201304766641591e-11,0.0,0.0,2.6548042862451327e-08,0.0,2.6548042862451327e-08,4,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,30380.94,30380.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,ARMM,SS,1000,153829114,helped,a,1.0064605e-05,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.6450000000000004,125198,0,125198.0,3.2010400419180754e-11,0.0,0.6450000000000004,113072.00367868431,0.0,113072.00367868431,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.005049486124091352,-1,0.0,0.0,122124.5,28125.28,30380.94,53144.0,1.171,1.2445055180785,31920.12,31920.12,0.0,111675.47,53144.0,1114.46,53144.0
85,ARMM,SS,1000,153829114,not_helped,na,1006.460489935395,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,3.2010400419180754e-11,0.0,0.0,2.654652749570648e-08,0.0,2.654652749570648e-08,4,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,30380.94,30380.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,ARMM,SS,2000,153829114,helped,a,0.28335126540170597,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.6150000000000003,110823,16947,127770.0,8.943599524251569e-07,4374.790891006344,0.6150000000000003,96764.59862027808,4374.790891006344,101139.38951128442,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.004201019434431616,-1,0.0,0.0,108227.44,28283.77,30381.04,45513.0,1.298,35742.37618160987,32562.87,28271.45,4291.42,99916.15,45513.0,1036.87,45513.0
87,ARMM,SS,2000,153829114,not_helped,na,1006.1771487345983,202556.04127608586,822.4791037502216,243302.08999999997,22302.6775,939313.916536356,0.0,0,0,0.0,8.943599524251569e-07,0.0,0.0,0.0007428368420992175,0.0,0.0007428368420992175,4,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.004054684583948998,0.0,-1,0.0,0.0,0.0,30380.94,30381.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,ARMM,EQ,1,153893114,helped,a,0.6099394781002264,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.4550000000000002,66895,7648,74543.0,2.843192851390216e-06,1974.2963789707037,0.4550000000000002,47705.86467981764,1974.2963789707037,49680.16105878835,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.0039482152702577395,-1,0.0,0.0,65732.3,29153.609999999997,30381.03,17388.0,2.307,45021.679778881604,19054.58,17117.91,1936.67,49226.13,17388.0,609.31,17388.0
89,ARMM,EQ,10,153893114,helped,a,1.0004540510275128,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.6850000000000004,41599,3563,45162.0,4.6792736902401045e-06,919.7722278076122,0.6850000000000004,39233.90745146475,919.7722278076122,40153.67967927236,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.0014147506467208771,-1,0.0,0.0,40515.28,29116.98,30381.06,6826.0,2.587,44568.889065077296,11500.03,10597.79,902.24,39621.72,6826.0,626.89,6826.0
90,ARMM,EQ,25,153893114,helped,a,7.463717915844349,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.5250000000000002,57002,7374,64376.0,3.455935718586061e-05,1903.5645264814293,0.5250000000000002,44640.85677223956,1903.5645264814293,46544.42129872099,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.0029600378504702762,-1,0.0,0.0,55860.37,29125.829999999998,30382.2,13498.0,2.358,475153.54844187864,16434.0,14566.71,1867.29,46058.86,13498.0,622.9,13498.0
91,ARMM,EQ,30,153893114,helped,a,9.969739486775207,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.6450000000000004,42094,6167,48261.0,4.651937697766218e-05,1591.982971902763,0.6450000000000004,38017.00444775012,1591.982971902763,39608.98741965288,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.0014814391563227336,-1,0.0,0.0,41060.619999999995,29148.359999999997,30382.93,7130.0,2.659,474794.6718706227,12293.81,10732.16,1561.65,39109.1,7130.0,611.5,7130.0
92,ARMM,EQ,50,153893114,helped,a,23.98759270974759,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.7350000000000004,36558,5431,41989.0,0.00011171231307443971,1401.9879228804778,0.7350000000000004,36307.411252930324,1401.9879228804778,37709.3991758108,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.0010002831829668045,-1,0.0,0.0,35537.07,29137.2,30385.86,4902.0,2.776,992400.8726239846,10679.84,9304.57,1375.27,37172.12,4902.0,616.73,4902.0
93,ARMM,EQ,100,153893114,helped,a,60.86420305591004,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.6850000000000004,39716,6018,45734.0,0.00028472252361201616,1553.5193002936319,0.6850000000000004,37457.964574686266,1553.5193002936319,39011.483874979895,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.001287569199672444,-1,0.0,0.0,38681.33,29137.989999999998,30393.57,6242.0,2.675,2744888.4001690038,11641.99,10118.08,1523.91,38490.74,6242.0,616.49,6242.0
94,ARMM,EQ,200,153893114,helped,a,112.09562885884837,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.4950000000000002,58946,10529,69475.0,0.0005219387977353722,2718.013411896253,0.4950000000000002,44394.91152128755,2718.013411896253,47112.9249331838,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.003234202265101267,-1,0.0,0.0,57832.25,29145.929999999997,30405.72,14605.0,2.366,7702631.423671228,17738.42,15072.2,2666.22,46639.72,14605.0,612.97,14605.0
95,ARMM,EQ,250,153893114,helped,a,129.65023967913191,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.8450000000000005,27543,4940,32483.0,0.0006063965313162799,1275.2385083832737,0.8450000000000005,30383.935047854367,1275.2385083832737,31659.17355623764,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.000251040138631118,-1,0.0,0.0,26660.57,29229.44,30413.28,1266.0,3.809,4141553.8558212062,8246.21,6995.27,1250.94,31144.18,1266.0,570.83,1266.0
96,ARMM,EQ,500,153893114,helped,a,198.05907103882416,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.6850000000000004,39120,7686,46806.0,0.0009135888933401391,1984.1059059582676,0.6850000000000004,36895.849888249744,1984.1059059582676,38879.955794208014,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.001283018506975027,-1,0.0,0.0,38100.86,29142.23,30431.4,6221.0,2.675,9139753.076248473,11912.54,9966.24,1946.3,38358.38,6221.0,614.36,6221.0
97,ARMM,EQ,1000,153893114,helped,a,264.4753807562696,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.6850000000000004,36342,7989,44331.0,0.0012347168200438786,2062.323976411735,0.6850000000000004,34275.79183636943,2062.323976411735,36338.115812781165,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.001039575862514025,-1,0.0,0.0,35395.229999999996,29195.21,30456.38,5087.0,2.87,11558168.584913373,11281.53,9258.51,2023.02,35849.39,5087.0,588.19,5087.0
98,ARMM,EQ,2000,153893114,helped,a,447.25100003731103,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.6850000000000004,34201,12440,46641.0,0.0020597383330296726,3211.3293611918875,0.6850000000000004,32256.517434254332,3211.3293611918875,35467.84679544622,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.0009387131846064632,-1,0.0,0.0,33310.02,29210.1,30566.26,4611.0,2.978,20553646.539575685,11863.2,8713.07,3150.13,34983.71,4611.0,580.79,4611.0
99,ARMM,HU,1,153893114,helped,a,8.1073718e-06,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.7850000000000005,37894,0,37894.0,3.230422494870459e-11,0.0,0.7850000000000005,39528.9535701773,0.0,39528.9535701773,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.0010506414171011157,-1,0.0,0.0,36764.86,29078.51,30380.94,5139.0,2.599,0.30260894961448803,9635.32,9635.32,0.0,38935.57,5139.0,645.54,5139.0
100,ARMM,HU,10,153893114,helped,a,8.1073718e-06,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.9150000000000006,29001,0,29001.0,3.1963075370281524e-11,0.0,0.9150000000000006,34022.39110964036,0.0,34022.39110964036,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.00027007670553300225,-1,0.0,0.0,27996.239999999998,29145.16,30380.94,1361.0,3.518,0.231012992469842,7355.65,7355.65,0.0,33427.83,1361.0,612.21,1361.0
101,ARMM,HU,25,153893114,helped,a,0.08342705827197087,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.5550000000000003,45560,15631,61191.0,3.2806960767656656e-07,4035.0714827001925,0.5550000000000003,37046.90656719474,4035.0714827001925,41081.97804989493,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.0020956902722008746,-1,0.0,0.0,44595.94,29195.239999999998,30380.97,9860.0,2.571,5039.70494194893,15594.19,11636.01,3958.18,40611.03,9860.0,588.34,9860.0
102,ARMM,HU,30,153893114,helped,a,0.13378907543055388,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.9150000000000006,21048,7698,28746.0,5.284865249834129e-07,1987.2036513227613,0.9150000000000006,24692.365369322106,1987.2036513227613,26679.569020644867,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.0,-1,0.0,0.0,20318.769999999997,29370.8,30380.99,0.0,10.0,3777.0626817308234,7287.82,5338.49,1949.33,26210.18,0.0,500.59,0.0
103,ARMM,HU,50,153893114,helped,a,0.4811117216894185,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.6450000000000004,39808,10600,50408.0,1.8780023118905064e-06,2736.3417386361743,0.6450000000000004,35952.41395581405,2736.3417386361743,38688.75569445023,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.0014449823368724883,-1,0.0,0.0,38830.75,29177.139999999996,30381.07,6964.0,2.659,23918.152252098247,12833.53,10149.33,2684.2,38192.57,6964.0,597.15,6964.0
104,ARMM,HU,100,153893114,helped,a,1.9550004189246493,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.5550000000000003,53630,8832,62462.0,7.72347405650934e-06,2279.9405882674237,0.5550000000000003,43608.99032481681,2279.9405882674237,45888.93091308424,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.002690965463357192,-1,0.0,0.0,52495.18,29109.179999999997,30381.29,12390.0,2.359,120668.9855001649,15933.57,13697.08,2236.49,45381.63,12390.0,631.02,12390.0
105,ARMM,HU,200,153893114,helped,a,5.674907662071613,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.6450000000000004,41390,9613,51003.0,2.2337940124556433e-05,2481.552182406561,0.6450000000000004,37381.19005303315,2481.552182406561,39862.742235439706,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.0015794428080065461,-1,0.0,0.0,40373.91,29155.929999999997,30382.34,7574.0,2.575,285496.71573105815,12986.94,10552.68,2434.26,39353.77,7574.0,607.63,7574.0
106,ARMM,HU,250,153893114,helped,a,8.574438051197156,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.5850000000000003,43964,11391,55355.0,3.4003256572981305e-05,2940.534787245723,0.5850000000000003,37068.04643371707,2940.534787245723,40008.58122096279,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.001854296580239884,-1,0.0,0.0,42983.990000000005,29196.07,30383.23,8802.0,2.588,468551.5172426728,14106.4,11221.9,2884.5,39537.07,8802.0,587.92,8802.0
